  ,// User name
24-5-2013,// Evaluation date
06Wprocessed.act,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
47.717,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
48,-0.200324,0.449568,1.372078,-0.179856,0.473587,1.134531,-0.055150,0.412535,0.911844,-0.187114,0.303450,0.914582,-0.188930,0.352594,0.523446,-0.242322,0.359212,0.091088,-0.255936,0.042293,1.458480,-0.219239,-0.197484,1.365865,-0.129504,-0.057437,1.573546,-0.191126,0.141404,0.916949,-0.183151,0.102206,0.509110,-0.235928,0.088038,0.087944,
49,-0.200306,0.449643,1.372087,-0.179852,0.473698,1.134544,-0.055126,0.412723,0.911844,-0.187096,0.303501,0.914578,-0.188915,0.352625,0.523440,-0.242314,0.359214,0.091089,-0.255925,0.042327,1.458536,-0.219480,-0.197466,1.365864,-0.129114,-0.060634,1.576209,-0.191038,0.141456,0.916945,-0.183102,0.102231,0.509108,-0.235919,0.088043,0.087949,
50,-0.200301,0.449717,1.372073,-0.179837,0.473806,1.134534,-0.055076,0.412935,0.911831,-0.187078,0.303560,0.914574,-0.188903,0.352662,0.523433,-0.242307,0.359216,0.091090,-0.255923,0.042358,1.458610,-0.219740,-0.197470,1.365926,-0.128666,-0.064133,1.579038,-0.190939,0.141513,0.916941,-0.183057,0.102262,0.509105,-0.235912,0.088046,0.087952,
51,-0.200312,0.449787,1.372035,-0.179815,0.473908,1.134502,-0.055001,0.413163,0.911807,-0.187059,0.303624,0.914568,-0.188897,0.352705,0.523425,-0.242301,0.359218,0.091090,-0.255934,0.042389,1.458700,-0.220018,-0.197494,1.366056,-0.128156,-0.067931,1.582001,-0.190823,0.141572,0.916936,-0.183015,0.102298,0.509101,-0.235908,0.088048,0.087954,
52,-0.200339,0.449854,1.371976,-0.179793,0.474006,1.134450,-0.054907,0.413398,0.911773,-0.187042,0.303690,0.914562,-0.188898,0.352755,0.523416,-0.242294,0.359221,0.091091,-0.255960,0.042422,1.458806,-0.220306,-0.197539,1.366259,-0.127580,-0.072027,1.585067,-0.190684,0.141634,0.916931,-0.182975,0.102338,0.509097,-0.235908,0.088048,0.087955,
53,-0.200384,0.449918,1.371902,-0.179778,0.474098,1.134384,-0.054801,0.413623,0.911736,-0.187028,0.303755,0.914555,-0.188904,0.352807,0.523408,-0.242288,0.359222,0.091091,-0.255996,0.042457,1.458925,-0.220586,-0.197598,1.366532,-0.126940,-0.076423,1.588207,-0.190522,0.141696,0.916928,-0.182933,0.102378,0.509093,-0.235911,0.088048,0.087956,
54,-0.200443,0.449980,1.371819,-0.179774,0.474184,1.134310,-0.054691,0.413824,0.911702,-0.187016,0.303814,0.914549,-0.188915,0.352860,0.523401,-0.242283,0.359222,0.091091,-0.256038,0.042496,1.459058,-0.220833,-0.197669,1.366871,-0.126238,-0.081120,1.591390,-0.190342,0.141756,0.916925,-0.182886,0.102417,0.509090,-0.235915,0.088048,0.087956,
55,-0.200514,0.450044,1.371735,-0.179784,0.474264,1.134232,-0.054582,0.413987,0.911677,-0.187005,0.303864,0.914543,-0.188925,0.352909,0.523395,-0.242278,0.359221,0.091091,-0.256077,0.042535,1.459204,-0.221019,-0.197748,1.367270,-0.125477,-0.086122,1.594585,-0.190158,0.141811,0.916923,-0.182833,0.102453,0.509087,-0.235919,0.088048,0.087958,
56,-0.200593,0.450112,1.371654,-0.179805,0.474335,1.134157,-0.054479,0.414106,0.911662,-0.186988,0.303904,0.914537,-0.188929,0.352950,0.523389,-0.242272,0.359218,0.091091,-0.256107,0.042574,1.459361,-0.221119,-0.197832,1.367721,-0.124663,-0.091429,1.597762,-0.189982,0.141858,0.916921,-0.182772,0.102485,0.509085,-0.235923,0.088050,0.087960,
57,-0.200674,0.450186,1.371578,-0.179834,0.474395,1.134083,-0.054386,0.414178,0.911657,-0.186963,0.303934,0.914531,-0.188925,0.352983,0.523384,-0.242263,0.359212,0.091091,-0.256121,0.042612,1.459528,-0.221115,-0.197918,1.368222,-0.123798,-0.097043,1.600890,-0.189824,0.141896,0.916920,-0.182706,0.102511,0.509083,-0.235927,0.088051,0.087965,
