  ,// User name
28-5-2013,// Evaluation date
03uprocessed (1),0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
38.750,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
43,-0.078348,0.496676,1.301062,-0.046854,0.526037,1.069476,0.012986,0.592422,0.837079,0.010136,0.308681,0.875199,-0.121188,0.391258,0.462512,-0.169299,0.382529,0.039370,-0.147469,0.086425,1.394530,-0.122978,-0.106984,1.352236,-0.127803,-0.351201,1.288479,-0.006648,0.248728,0.864572,-0.108730,0.184920,0.497232,-0.151540,0.188426,0.050128,
44,-0.078691,0.496627,1.300987,-0.047185,0.525929,1.069395,0.012465,0.592457,0.836971,0.009992,0.308641,0.875228,-0.121266,0.391224,0.462521,-0.169309,0.382535,0.039367,-0.147354,0.086193,1.394199,-0.122503,-0.106947,1.350899,-0.128091,-0.350111,1.282371,-0.006683,0.248706,0.864548,-0.108799,0.184884,0.497220,-0.151557,0.188417,0.050119,
45,-0.079018,0.496555,1.300927,-0.047508,0.525795,1.069328,0.011954,0.592465,0.836872,0.009852,0.308607,0.875251,-0.121351,0.391181,0.462525,-0.169321,0.382535,0.039362,-0.147265,0.085937,1.393813,-0.122093,-0.106925,1.349472,-0.128041,-0.349122,1.277042,-0.006726,0.248689,0.864520,-0.108880,0.184853,0.497205,-0.151576,0.188409,0.050109,
46,-0.079332,0.496461,1.300887,-0.047828,0.525644,1.069280,0.011465,0.592443,0.836790,0.009718,0.308581,0.875266,-0.121446,0.391134,0.462523,-0.169344,0.382530,0.039351,-0.147209,0.085661,1.393398,-0.121747,-0.106927,1.348042,-0.127691,-0.348306,1.272609,-0.006779,0.248677,0.864489,-0.108965,0.184828,0.497185,-0.151594,0.188403,0.050098,
47,-0.079637,0.496350,1.300868,-0.048146,0.525486,1.069253,0.011007,0.592390,0.836731,0.009592,0.308564,0.875275,-0.121548,0.391089,0.462519,-0.169377,0.382523,0.039336,-0.147188,0.085378,1.392985,-0.121454,-0.106955,1.346710,-0.127095,-0.347717,1.269170,-0.006846,0.248669,0.864460,-0.109049,0.184812,0.497162,-0.151610,0.188399,0.050086,
48,-0.079934,0.496228,1.300870,-0.048465,0.525334,1.069249,0.010588,0.592310,0.836700,0.009473,0.308558,0.875279,-0.121652,0.391057,0.462513,-0.169414,0.382517,0.039320,-0.147202,0.085103,1.392608,-0.121203,-0.107008,1.345565,-0.126310,-0.347381,1.266783,-0.006929,0.248668,0.864437,-0.109125,0.184805,0.497138,-0.151624,0.188399,0.050074,
49,-0.080228,0.496099,1.300892,-0.048783,0.525194,1.069266,0.010212,0.592206,0.836698,0.009361,0.308568,0.875284,-0.121751,0.391045,0.462509,-0.169445,0.382514,0.039308,-0.147249,0.084847,1.392297,-0.120988,-0.107084,1.344671,-0.125379,-0.347299,1.265468,-0.007027,0.248674,0.864423,-0.109190,0.184808,0.497115,-0.151635,0.188401,0.050065,
50,-0.080518,0.495968,1.300928,-0.049096,0.525070,1.069300,0.009879,0.592087,0.836722,0.009253,0.308601,0.875292,-0.121835,0.391056,0.462505,-0.169456,0.382515,0.039302,-0.147320,0.084620,1.392070,-0.120807,-0.107180,1.344055,-0.124329,-0.347459,1.265212,-0.007136,0.248692,0.864419,-0.109243,0.184820,0.497097,-0.151642,0.188404,0.050059,
51,-0.080808,0.495837,1.300975,-0.049398,0.524957,1.069347,0.009586,0.591961,0.836767,0.009150,0.308659,0.875306,-0.121897,0.391086,0.462501,-0.169443,0.382516,0.039304,-0.147410,0.084423,1.391934,-0.120666,-0.107290,1.343701,-0.123171,-0.347839,1.265975,-0.007252,0.248724,0.864424,-0.109284,0.184838,0.497084,-0.151647,0.188405,0.050056,
52,-0.081102,0.495709,1.301023,-0.049683,0.524852,1.069399,0.009329,0.591838,0.836825,0.009051,0.308744,0.875328,-0.121934,0.391128,0.462494,-0.169408,0.382516,0.039311,-0.147512,0.084256,1.391877,-0.120570,-0.107408,1.343557,-0.121908,-0.348412,1.267706,-0.007369,0.248772,0.864434,-0.109313,0.184863,0.497073,-0.151648,0.188404,0.050057,
53,-0.081402,0.495586,1.301066,-0.049950,0.524748,1.069450,0.009105,0.591722,0.836887,0.008953,0.308849,0.875356,-0.121949,0.391175,0.462484,-0.169361,0.382515,0.039321,-0.147619,0.084115,1.391875,-0.120526,-0.107524,1.343545,-0.120537,-0.349147,1.270346,-0.007484,0.248836,0.864444,-0.109334,0.184891,0.497064,-0.151646,0.188401,0.050059,
54,-0.081713,0.495469,1.301099,-0.050200,0.524643,1.069492,0.008908,0.591616,0.836947,0.008852,0.308967,0.875388,-0.121949,0.391223,0.462471,-0.169313,0.382513,0.039327,-0.147731,0.083997,1.391900,-0.120540,-0.107631,1.343581,-0.119056,-0.350004,1.273833,-0.007592,0.248913,0.864451,-0.109349,0.184921,0.497053,-0.151644,0.188399,0.050062,
