  ,// User name
24-5-2013,// Evaluation date
05Lprocessed,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
43.133,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
55,0.224452,0.403814,1.268119,0.266843,0.419493,1.023291,0.336261,0.398101,0.790978,0.270698,0.283841,0.864484,0.248878,0.308627,0.498244,0.192265,0.304691,0.054267,0.247695,0.021972,1.273517,0.302169,-0.032524,1.036750,0.319485,-0.022255,0.793389,0.230046,0.116099,0.869201,0.215127,0.099448,0.474246,0.190644,0.109528,0.056224,
56,0.224502,0.403833,1.268076,0.266952,0.419456,1.023255,0.336467,0.398003,0.790973,0.270848,0.283810,0.864472,0.248963,0.308604,0.498237,0.192264,0.304691,0.054270,0.247720,0.022001,1.273492,0.302228,-0.032473,1.036727,0.319555,-0.022083,0.793355,0.230141,0.116082,0.869201,0.215187,0.099439,0.474247,0.190649,0.109530,0.056226,
57,0.224547,0.403851,1.268033,0.267056,0.419416,1.023218,0.336623,0.397953,0.790937,0.270997,0.283777,0.864463,0.249057,0.308576,0.498232,0.192265,0.304690,0.054273,0.247757,0.022012,1.273473,0.302298,-0.032483,1.036721,0.319609,-0.021891,0.793319,0.230237,0.116061,0.869201,0.215254,0.099426,0.474248,0.190653,0.109531,0.056226,
58,0.224589,0.403866,1.267988,0.267156,0.419371,1.023179,0.336742,0.397937,0.790874,0.271144,0.283741,0.864456,0.249157,0.308546,0.498228,0.192268,0.304687,0.054278,0.247797,0.022014,1.273459,0.302363,-0.032520,1.036722,0.319646,-0.021681,0.793284,0.230336,0.116036,0.869200,0.215325,0.099409,0.474248,0.190656,0.109531,0.056226,
59,0.224631,0.403879,1.267939,0.267255,0.419320,1.023137,0.336838,0.397935,0.790796,0.271286,0.283703,0.864451,0.249260,0.308514,0.498226,0.192271,0.304683,0.054282,0.247833,0.022012,1.273448,0.302414,-0.032567,1.036724,0.319669,-0.021458,0.793249,0.230435,0.116008,0.869200,0.215395,0.099391,0.474249,0.190660,0.109530,0.056226,
60,0.224673,0.403889,1.267887,0.267353,0.419263,1.023090,0.336926,0.397923,0.790712,0.271422,0.283663,0.864447,0.249362,0.308482,0.498224,0.192274,0.304678,0.054287,0.247862,0.022007,1.273436,0.302446,-0.032614,1.036722,0.319679,-0.021229,0.793216,0.230534,0.115976,0.869200,0.215463,0.099371,0.474249,0.190663,0.109530,0.056226,
61,0.224720,0.403894,1.267831,0.267449,0.419200,1.023038,0.337016,0.397884,0.790632,0.271550,0.283621,0.864443,0.249460,0.308450,0.498223,0.192276,0.304673,0.054291,0.247883,0.022000,1.273421,0.302457,-0.032657,1.036714,0.319677,-0.021002,0.793182,0.230631,0.115940,0.869200,0.215526,0.099351,0.474250,0.190666,0.109528,0.056227,
62,0.224771,0.403895,1.267772,0.267541,0.419131,1.022982,0.337110,0.397808,0.790561,0.271667,0.283578,0.864440,0.249551,0.308418,0.498222,0.192277,0.304669,0.054294,0.247895,0.021989,1.273401,0.302448,-0.032696,1.036695,0.319665,-0.020786,0.793146,0.230724,0.115902,0.869199,0.215584,0.099332,0.474250,0.190669,0.109527,0.056228,
63,0.224828,0.403890,1.267712,0.267627,0.419055,1.022922,0.337207,0.397693,0.790501,0.271773,0.283535,0.864437,0.249634,0.308387,0.498221,0.192276,0.304666,0.054296,0.247902,0.021977,1.273375,0.302422,-0.032726,1.036666,0.319641,-0.020591,0.793107,0.230812,0.115862,0.869199,0.215637,0.099313,0.474250,0.190670,0.109525,0.056227,
64,0.224890,0.403880,1.267654,0.267705,0.418974,1.022863,0.337299,0.397544,0.790452,0.271870,0.283492,0.864435,0.249708,0.308357,0.498221,0.192275,0.304663,0.054296,0.247903,0.021964,1.273343,0.302384,-0.032745,1.036626,0.319603,-0.020423,0.793065,0.230894,0.115822,0.869197,0.215686,0.099295,0.474248,0.190671,0.109522,0.056225,
65,0.224956,0.403864,1.267600,0.267775,0.418888,1.022805,0.337381,0.397368,0.790413,0.271960,0.283451,0.864434,0.249775,0.308326,0.498223,0.192273,0.304661,0.054296,0.247899,0.021953,1.273308,0.302335,-0.032747,1.036578,0.319550,-0.020290,0.793020,0.230969,0.115784,0.869193,0.215732,0.099275,0.474245,0.190671,0.109520,0.056221,
66,0.225024,0.403844,1.267553,0.267835,0.418798,1.022753,0.337451,0.397173,0.790385,0.272044,0.283412,0.864435,0.249836,0.308296,0.498226,0.192271,0.304659,0.054296,0.247890,0.021945,1.273271,0.302278,-0.032726,1.036525,0.319481,-0.020196,0.792974,0.231035,0.115748,0.869188,0.215776,0.099254,0.474240,0.190673,0.109518,0.056216,
