"  ","// User name",,,,,,,,,,,,,,,,,
"21-5-2013","// Evaluation date",,,,,,,,,,,,,,,,,
"02Uprocessed.act","0-0-0","00:00:00:000","// Source file name and timestamp",,,,,,,,,,,,,,,
60,"// Measurement rate",,,,,,,,,,,,,,,,,
29.917,"// Data capture period",,,,,,,,,,,,,,,,,
"BUTTERWORTH FILTER","// Smoothing function",,,,,,,,,,,,,,,,,
"INTERPOLATE BAD DATA","// Data repair function",,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
"Frame #","LshX","LshY","LshZ","LebX","LebY","LebZ","LwX","LwY","LwZ","RshX","RshY","RshZ","RebX","RebY","RebZ","RwX","RwY","RwZ"
69,0.385718,0.202371,1.282431,0.345478,0.274547,1.05393,0.384232,0.291171,0.820422,0.400613,-0.140208,1.24881,0.359246,-0.160416,0.996258,0.384271,-0.137099,0.766497
70,0.385507,0.20229,1.28241,0.345105,0.274361,1.053905,0.383584,0.291098,0.820312,0.401209,-0.140159,1.248843,0.359723,-0.160526,0.996323,0.384672,-0.137256,0.766499
71,0.385242,0.202236,1.282402,0.344687,0.274197,1.053888,0.382969,0.291055,0.820234,0.401735,-0.14008,1.248874,0.360168,-0.160627,0.996382,0.385134,-0.137431,0.766495
72,0.384929,0.2022,1.282409,0.344223,0.274048,1.053887,0.38239,0.291032,0.8202,0.402202,-0.139998,1.2489,0.360619,-0.160728,0.996426,0.385658,-0.137599,0.76649
73,0.384575,0.20217,1.282434,0.343716,0.273908,1.053905,0.38185,0.291018,0.820215,0.402627,-0.139939,1.248917,0.361117,-0.160839,0.996445,0.386246,-0.137734,0.766489
74,0.384178,0.202136,1.282478,0.34317,0.273773,1.053943,0.381347,0.291009,0.82028,0.40303,-0.139922,1.248918,0.361693,-0.160961,0.996429,0.3869,-0.137815,0.766492
75,0.383737,0.202086,1.282538,0.342597,0.273638,1.054001,0.380878,0.291011,0.820389,0.403429,-0.13996,1.248898,0.362359,-0.161097,0.996373,0.387617,-0.137835,0.766498
76,0.383255,0.202011,1.282611,0.342008,0.273504,1.054075,0.38044,0.291031,0.820534,0.403831,-0.140052,1.248852,0.363101,-0.161244,0.996277,0.388394,-0.137801,0.766498
77,0.382737,0.201907,1.282691,0.341419,0.27337,1.054159,0.380026,0.291082,0.820702,0.404238,-0.140187,1.24878,0.363888,-0.161396,0.996146,0.389225,-0.137729,0.766486
78,0.382194,0.201772,1.282774,0.340841,0.273239,1.054249,0.379632,0.29117,0.820882,0.404639,-0.140348,1.248684,0.364677,-0.161544,0.995987,0.390096,-0.137636,0.766452
79,0.381643,0.201609,1.282855,0.340284,0.27311,1.054342,0.379251,0.291299,0.821064,0.405022,-0.140514,1.24857,0.365428,-0.161677,0.995812,0.390992,-0.13753,0.766393
80,0.3811,0.201425,1.282933,0.339749,0.272986,1.054438,0.378881,0.291464,0.821239,0.405374,-0.140665,1.248442,0.366108,-0.161781,0.995629,0.3919,-0.137413,0.766307
81,0.380575,0.201225,1.283008,0.339238,0.272867,1.054535,0.378521,0.291657,0.821403,0.405687,-0.140788,1.248307,0.366703,-0.161848,0.995446,0.392805,-0.137281,0.766199
82,0.380079,0.201019,1.28308,0.338751,0.272754,1.054634,0.378171,0.291866,0.821555,0.405958,-0.14088,1.248172,0.367217,-0.161876,0.995268,0.393697,-0.137124,0.766075
83,0.379615,0.200814,1.283148,0.338287,0.272649,1.054734,0.377831,0.292079,0.821697,0.406191,-0.140947,1.248039,0.367672,-0.161866,0.995095,0.394574,-0.136938,0.765944
84,0.379188,0.200617,1.283212,0.337851,0.272554,1.054831,0.377503,0.292284,0.821829,0.406392,-0.140998,1.247911,0.368092,-0.161826,0.994926,0.395433,-0.136721,0.765812
85,0.378801,0.200434,1.283269,0.337445,0.27247,1.054923,0.377186,0.292471,0.821952,0.406565,-0.141041,1.247787,0.368492,-0.161764,0.994759,0.396276,-0.136472,0.765689
86,0.37846,0.200269,1.283317,0.337077,0.272397,1.055005,0.376882,0.29263,0.822063,0.406711,-0.141082,1.247666,0.368869,-0.161684,0.994594,0.397103,-0.136195,0.765578
87,0.378165,0.200123,1.283356,0.336752,0.272334,1.055076,0.376591,0.292759,0.822161,0.40683,-0.141122,1.247547,0.369215,-0.161592,0.994431,0.397913,-0.135897,0.765483
88,0.377919,0.199996,1.283386,0.336475,0.272279,1.055134,0.376315,0.29286,0.822242,0.406922,-0.141161,1.247431,0.369526,-0.161495,0.994271,0.398699,-0.135583,0.765402
89,0.37772,0.199886,1.283408,0.336251,0.27223,1.05518,0.376057,0.292937,0.822304,0.406989,-0.141201,1.247317,0.369809,-0.161395,0.994114,0.399452,-0.13526,0.765334
90,0.377567,0.199792,1.283425,0.336083,0.272184,1.055214,0.375822,0.292997,0.822346,0.407035,-0.141248,1.247207,0.37008,-0.161297,0.99396,0.400162,-0.134936,0.765276
91,0.377458,0.199712,1.283436,0.335976,0.272141,1.055237,0.375616,0.293043,0.822367,0.407062,-0.141303,1.247104,0.370351,-0.161203,0.993809,0.400816,-0.134616,0.765225
92,0.377389,0.199647,1.283442,0.33593,0.272102,1.055247,0.375445,0.29308,0.822367,0.407068,-0.141369,1.247009,0.370625,-0.161112,0.993663,0.401406,-0.134307,0.765181
93,0.377359,0.199598,1.28344,0.335942,0.272069,1.055243,0.375314,0.293109,0.822346,0.407046,-0.14144,1.246924,0.370895,-0.161024,0.993524,0.401923,-0.134015,0.765141
94,0.377366,0.199567,1.283429,0.336009,0.272045,1.055224,0.37523,0.293132,0.822303,0.406991,-0.141512,1.246851,0.371146,-0.160936,0.993395,0.402364,-0.133748,0.765106
95,0.37741,0.199555,1.283406,0.336126,0.272032,1.055186,0.375199,0.293144,0.822238,0.406897,-0.141578,1.246789,0.371362,-0.160847,0.993278,0.402725,-0.133513,0.765075
96,0.377491,0.199565,1.283366,0.336287,0.272033,1.055129,0.375224,0.293141,0.822151,0.406767,-0.141635,1.24674,0.371531,-0.160759,0.993176,0.403004,-0.133317,0.765049
97,0.377609,0.199594,1.283309,0.336491,0.272046,1.055052,0.375312,0.293115,0.822045,0.406604,-0.141681,1.246705,0.371647,-0.160674,0.993092,0.4032,-0.133164,0.765028
98,0.377764,0.199642,1.283235,0.336739,0.272073,1.054954,0.375465,0.29306,0.821925,0.406411,-0.141715,1.246684,0.3717,-0.160596,0.993029,0.403312,-0.133059,0.765013
99,0.377955,0.199706,1.283147,0.337035,0.27211,1.054839,0.375688,0.292975,0.821795,0.406189,-0.141737,1.246677,0.371683,-0.160528,0.992988,0.403339,-0.133002,0.765006
