  ,// User name
28-5-2013,// Evaluation date
01Lprocessed (1),0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
55.700,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
34,-0.568586,0.065229,1.487489,-0.583892,0.137026,1.223790,-0.531907,0.141292,0.969645,-0.643415,-0.004946,0.996100,-0.737184,0.050532,0.587355,-0.837664,0.084266,0.126222,-0.586597,-0.353138,1.487250,-0.605412,-0.487073,1.248408,-0.494715,-0.683651,1.257471,4.517456,-3.148971,6.549084,4.653687,-3.216282,6.163293,-0.815572,-0.130797,0.142696,
35,-0.568738,0.065156,1.487353,-0.584240,0.136840,1.223635,-0.532534,0.140999,0.969454,-0.643443,-0.004759,0.996123,-0.737221,0.050649,0.587371,-0.837667,0.084273,0.126222,-0.587133,-0.353340,1.489834,-0.605135,-0.492761,1.254089,-0.490098,-0.683687,1.281557,4.508117,-3.143051,6.538243,4.644289,-3.210449,6.152447,-0.815568,-0.130778,0.142703,
36,-0.568883,0.065042,1.487204,-0.584592,0.136628,1.223472,-0.533202,0.140718,0.969256,-0.643458,-0.004613,0.996140,-0.737237,0.050744,0.587381,-0.837668,0.084278,0.126222,-0.587636,-0.353495,1.492374,-0.604830,-0.498105,1.259714,-0.485963,-0.682053,1.305200,4.498776,-3.137154,6.527401,4.634899,-3.204619,6.141598,-0.815562,-0.130760,0.142710,
37,-0.569013,0.064891,1.487045,-0.584933,0.136387,1.223301,-0.533906,0.140460,0.969045,-0.643455,-0.004513,0.996152,-0.737228,0.050810,0.587387,-0.837666,0.084281,0.126223,-0.588108,-0.353608,1.494855,-0.604491,-0.503129,1.265261,-0.482362,-0.678819,1.328248,4.489426,-3.131287,6.516557,4.625517,-3.198793,6.130750,-0.815552,-0.130745,0.142715,
38,-0.569126,0.064709,1.486885,-0.585254,0.136113,1.223128,-0.534640,0.140228,0.968816,-0.643435,-0.004465,0.996158,-0.737194,0.050843,0.587388,-0.837661,0.084282,0.126224,-0.588556,-0.353687,1.497268,-0.604117,-0.507876,1.270725,-0.479330,-0.674073,1.350546,4.480063,-3.125456,6.505713,4.616140,-3.192970,6.119903,-0.815541,-0.130734,0.142717,
39,-0.569221,0.064505,1.486727,-0.585555,0.135806,1.222956,-0.535397,0.140024,0.968571,-0.643396,-0.004472,0.996157,-0.737138,0.050841,0.587383,-0.837654,0.084281,0.126226,-0.588983,-0.353741,1.499604,-0.603707,-0.512400,1.276111,-0.476874,-0.667920,1.371934,4.470681,-3.119666,6.494869,4.606766,-3.187151,6.109057,-0.815528,-0.130728,0.142716,
40,-0.569300,0.064283,1.486578,-0.585838,0.135471,1.222788,-0.536169,0.139838,0.968312,-0.643339,-0.004538,0.996148,-0.737063,0.050800,0.587373,-0.837645,0.084278,0.126230,-0.589398,-0.353780,1.501855,-0.603262,-0.516746,1.281427,-0.474973,-0.660488,1.392252,4.461277,-3.113918,6.484027,4.597391,-3.181339,6.098214,-0.815513,-0.130729,0.142711,
41,-0.569362,0.064052,1.486436,-0.586108,0.135117,1.222627,-0.536950,0.139660,0.968044,-0.643272,-0.004663,0.996131,-0.736977,0.050723,0.587359,-0.837634,0.084271,0.126235,-0.589804,-0.353808,1.504015,-0.602779,-0.520947,1.286680,-0.473571,-0.651923,1.411334,4.451850,-3.108214,6.473188,4.588013,-3.175535,6.087375,-0.815498,-0.130737,0.142705,
42,-0.569408,0.063819,1.486302,-0.586366,0.134752,1.222471,-0.537731,0.139477,0.967771,-0.643204,-0.004846,0.996107,-0.736891,0.050614,0.587340,-0.837622,0.084263,0.126242,-0.590207,-0.353822,1.506079,-0.602254,-0.525016,1.291869,-0.472575,-0.642387,1.429013,4.442399,-3.102552,6.462351,4.578629,-3.169742,6.076539,-0.815482,-0.130753,0.142698,
43,-0.569436,0.063589,1.486174,-0.586610,0.134387,1.222320,-0.538507,0.139284,0.967494,-0.643150,-0.005080,0.996076,-0.736816,0.050479,0.587318,-0.837608,0.084253,0.126250,-0.590606,-0.353814,1.508042,-0.601684,-0.528941,1.296982,-0.471854,-0.632052,1.445128,4.432928,-3.096928,6.451518,4.569236,-3.163963,6.065706,-0.815468,-0.130774,0.142692,
