  ,// User name
21-5-2013,// Evaluation date
04Rprocessed.act,0-0-0,00:00:00:000,// Source file name and timestamp
60.000,// Measurement rate
90.133,// Data capture period
BUTTERWORTH FILTER,// Smoothing function
INTERPOLATE BAD DATA,// Data repair function
Frame #,LshX,LshY,LshZ,LebX,LebY,LebZ,LwX,LwY,LwZ,LhipX,LhipY,LhipZ,LkneeX,LkneeY,LkneeZ,LankX,LankY,LankZ,RshX,RshY,RshZ,RebX,RebY,RebZ,RwX,RwY,RwZ,RhipX,RhipY,RhipZ,RkneeX,RkneeY,RkneeZ,RankX,RankY,RankZ,
50,-0.065117,0.524453,1.488724,-0.058094,0.539845,1.192631,0.047055,0.514789,0.979770,-0.040700,0.393535,1.010622,-0.082688,0.409114,0.519083,-0.161097,0.398628,0.064743,-0.098273,0.096617,1.501646,-0.122057,0.065629,1.220193,0.008457,-0.021062,1.420359,-0.047695,0.223266,0.999818,-0.104947,0.202833,0.545633,-0.164220,0.219021,0.067119,
51,-0.065210,0.524365,1.488679,-0.058157,0.539701,1.192584,0.047080,0.514642,0.979760,-0.040672,0.393444,1.010612,-0.082618,0.409005,0.519070,-0.161100,0.398603,0.064737,-0.098224,0.096443,1.501610,-0.121832,0.065166,1.220174,0.007471,-0.019112,1.421876,-0.047598,0.223154,0.999805,-0.104953,0.202727,0.545633,-0.164220,0.218998,0.067111,
52,-0.065293,0.524310,1.488653,-0.058218,0.539611,1.192557,0.047061,0.514509,0.979762,-0.040658,0.393379,1.010606,-0.082553,0.408919,0.519058,-0.161100,0.398579,0.064735,-0.098214,0.096305,1.501549,-0.121703,0.064796,1.220129,0.006635,-0.017987,1.422891,-0.047487,0.223069,0.999793,-0.104952,0.202636,0.545635,-0.164221,0.218975,0.067104,
53,-0.065360,0.524292,1.488637,-0.058285,0.539579,1.192541,0.046999,0.514400,0.979769,-0.040649,0.393342,1.010603,-0.082488,0.408858,0.519050,-0.161096,0.398559,0.064736,-0.098240,0.096217,1.501466,-0.121681,0.064565,1.220058,0.006038,-0.017704,1.423359,-0.047369,0.223015,0.999784,-0.104941,0.202569,0.545640,-0.164223,0.218956,0.067099,
54,-0.065407,0.524307,1.488624,-0.058362,0.539603,1.192527,0.046897,0.514321,0.979774,-0.040640,0.393335,1.010601,-0.082423,0.408823,0.519042,-0.161089,0.398542,0.064739,-0.098296,0.096186,1.501360,-0.121762,0.064497,1.219958,0.005759,-0.018259,1.423236,-0.047252,0.222993,0.999777,-0.104914,0.202533,0.545645,-0.164223,0.218945,0.067096,
55,-0.065431,0.524349,1.488608,-0.058446,0.539674,1.192511,0.046760,0.514276,0.979765,-0.040632,0.393357,1.010600,-0.082361,0.408811,0.519036,-0.161080,0.398531,0.064742,-0.098373,0.096215,1.501228,-0.121925,0.064599,1.219825,0.005848,-0.019636,1.422489,-0.047147,0.223004,0.999773,-0.104868,0.202530,0.545649,-0.164219,0.218941,0.067096,
56,-0.065433,0.524411,1.488589,-0.058531,0.539779,1.192493,0.046594,0.514266,0.979736,-0.040627,0.393409,1.010600,-0.082303,0.408820,0.519029,-0.161070,0.398524,0.064744,-0.098462,0.096298,1.501068,-0.122141,0.064860,1.219655,0.006326,-0.021801,1.421095,-0.047065,0.223045,0.999771,-0.104806,0.202560,0.545650,-0.164212,0.218946,0.067096,
57,-0.065417,0.524483,1.488571,-0.058604,0.539903,1.192475,0.046406,0.514292,0.979683,-0.040631,0.393487,1.010599,-0.082251,0.408847,0.519022,-0.161062,0.398523,0.064744,-0.098554,0.096427,1.500875,-0.122381,0.065263,1.219445,0.007177,-0.024708,1.419048,-0.047010,0.223115,0.999770,-0.104732,0.202616,0.545647,-0.164203,0.218956,0.067097,
58,-0.065389,0.524562,1.488562,-0.058660,0.540034,1.192467,0.046203,0.514354,0.979611,-0.040649,0.393591,1.010599,-0.082203,0.408890,0.519015,-0.161055,0.398528,0.064743,-0.098643,0.096597,1.500649,-0.122621,0.065793,1.219192,0.008354,-0.028294,1.416353,-0.046986,0.223211,0.999770,-0.104653,0.202692,0.545642,-0.164195,0.218971,0.067099,
59,-0.065357,0.524644,1.488568,-0.058699,0.540164,1.192474,0.045992,0.514455,0.979526,-0.040682,0.393718,1.010600,-0.082157,0.408945,0.519007,-0.161052,0.398537,0.064740,-0.098725,0.096804,1.500389,-0.122850,0.066443,1.218896,0.009782,-0.032493,1.413032,-0.046992,0.223332,0.999772,-0.104579,0.202780,0.545635,-0.164190,0.218989,0.067101,
60,-0.065325,0.524731,1.488593,-0.058728,0.540290,1.192499,0.045776,0.514599,0.979437,-0.040728,0.393864,1.010601,-0.082114,0.409014,0.518998,-0.161051,0.398551,0.064736,-0.098797,0.097048,1.500100,-0.123066,0.067207,1.218564,0.011373,-0.037235,1.409122,-0.047026,0.223474,0.999775,-0.104518,0.202876,0.545627,-0.164188,0.219007,0.067103,
61,-0.065297,0.524826,1.488637,-0.058759,0.540419,1.192544,0.045560,0.514788,0.979357,-0.040784,0.394026,1.010602,-0.082077,0.409094,0.518989,-0.161049,0.398569,0.064731,-0.098857,0.097327,1.499791,-0.123268,0.068075,1.218205,0.013041,-0.042446,1.404659,-0.047086,0.223632,0.999780,-0.104473,0.202979,0.545622,-0.164192,0.219027,0.067105,
62,-0.065274,0.524931,1.488697,-0.058804,0.540563,1.192605,0.045345,0.515021,0.979294,-0.040847,0.394201,1.010602,-0.082050,0.409188,0.518979,-0.161047,0.398588,0.064726,-0.098908,0.097639,1.499471,-0.123454,0.069027,1.217831,0.014726,-0.048054,1.399672,-0.047172,0.223804,0.999790,-0.104448,0.203090,0.545621,-0.164199,0.219049,0.067108,
63,-0.065258,0.525050,1.488768,-0.058871,0.540737,1.192677,0.045133,0.515292,0.979258,-0.040917,0.394384,1.010602,-0.082042,0.409295,0.518970,-0.161042,0.398608,0.064719,-0.098955,0.097978,1.499153,-0.123610,0.070032,1.217456,0.016408,-0.053974,1.394173,-0.047280,0.223985,0.999805,-0.104442,0.203207,0.545624,-0.164208,0.219073,0.067110,
